"oteam_name","year","lg","w","l","t","w_l","playoffs","att","cteam_name","team","venue","address","city","lat","lng"
"Atlanta Braves",2007,"NL East",84,78,0,"0.519",NULL,"2745207","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Atlanta Braves",2008,"NL East",72,90,0,"0.444",NULL,"2532834","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Atlanta Braves",2009,"NL East",86,76,0,"0.531",NULL,"2373631","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Atlanta Braves",2010,"NL East",91,71,0,"0.562","Lost LDS (3-1)","2510119","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Atlanta Braves",2011,"NL East",89,73,0,"0.549",NULL,"2372940","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Atlanta Braves",2012,"NL East",94,68,0,"0.58","Lost NLWC (1-0)","2420171","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Atlanta Braves",2013,"NL East",96,66,0,"0.593","Lost LDS (3-1)","2548679","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Atlanta Braves",2014,"NL East",79,83,0,"0.488",NULL,"2354305","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Atlanta Braves",2015,"NL East",67,95,0,"0.414",NULL,"2001392","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Atlanta Braves",2016,"NL East",68,93,0,"0.422",NULL,"2020914","Atlanta Braves","Atlanta Braves","SunTrust Park","P.O. Box 4064, Atlanta, GA. 30302","Atlanta","33.74691","-84.391235"
"Milwaukee Brewers",1901,"AL",48,89,2,"0.35",NULL,"139034","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1902,"AL",78,58,4,"0.574",NULL,"272283","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1903,"AL",65,74,0,"0.468",NULL,"380405","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1904,"AL",65,87,4,"0.428",NULL,"318108","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1905,"AL",54,99,3,"0.353",NULL,"339112","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1906,"AL",76,73,5,"0.51",NULL,"389157","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1907,"AL",69,83,3,"0.454",NULL,"419025","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1908,"AL",83,69,3,"0.546",NULL,"618947","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1909,"AL",61,89,4,"0.407",NULL,"366274","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1910,"AL",47,107,4,"0.305",NULL,"249889","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1911,"AL",45,107,0,"0.296",NULL,"207984","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1912,"AL",53,101,3,"0.344",NULL,"214070","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1913,"AL",57,96,2,"0.373",NULL,"250330","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1914,"AL",71,82,6,"0.464",NULL,"244714","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1915,"AL",63,91,5,"0.409",NULL,"150358","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1916,"AL",79,75,4,"0.513",NULL,"335740","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1917,"AL",57,97,1,"0.37",NULL,"210486","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1918,"AL",58,64,1,"0.475",NULL,"122076","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1919,"AL",67,72,1,"0.482",NULL,"349350","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1920,"AL",76,77,1,"0.497",NULL,"419311","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1921,"AL",81,73,0,"0.526",NULL,"355978","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1922,"AL",93,61,0,"0.604",NULL,"712918","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1923,"AL",74,78,2,"0.487",NULL,"430296","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1924,"AL",74,78,1,"0.487",NULL,"533349","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1925,"AL",82,71,1,"0.536",NULL,"462898","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1926,"AL",62,92,1,"0.403",NULL,"283986","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1927,"AL",59,94,2,"0.386",NULL,"247879","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1928,"AL",82,72,0,"0.532",NULL,"339497","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1929,"AL",79,73,2,"0.52",NULL,"280697","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1930,"AL",64,90,0,"0.416",NULL,"152088","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1931,"AL",63,91,0,"0.409",NULL,"179126","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1932,"AL",63,91,0,"0.409",NULL,"112558","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1933,"AL",55,96,2,"0.364",NULL,"88113","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1934,"AL",67,85,2,"0.441",NULL,"115305","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1935,"AL",65,87,3,"0.428",NULL,"80922","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1936,"AL",57,95,3,"0.375",NULL,"93267","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1937,"AL",46,108,2,"0.299",NULL,"123121","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1938,"AL",55,97,4,"0.362",NULL,"130417","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1939,"AL",43,111,2,"0.279",NULL,"109159","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1940,"AL",67,87,2,"0.435",NULL,"239591","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1941,"AL",70,84,3,"0.455",NULL,"176240","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1942,"AL",82,69,0,"0.543",NULL,"255617","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1943,"AL",72,80,1,"0.474",NULL,"214392","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1944,"AL",89,65,0,"0.578","Lost WS (4-2)","508644","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1945,"AL",81,70,3,"0.536",NULL,"482986","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1946,"AL",66,88,2,"0.429",NULL,"526435","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1947,"AL",59,95,0,"0.383",NULL,"320474","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1948,"AL",59,94,2,"0.386",NULL,"335564","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1949,"AL",53,101,1,"0.344",NULL,"270936","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1950,"AL",58,96,0,"0.377",NULL,"247131","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1951,"AL",52,102,0,"0.338",NULL,"293790","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1952,"AL",64,90,1,"0.416",NULL,"518796","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"St. Louis Browns",1953,"AL",54,100,0,"0.351",NULL,"297238","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1954,"AL",54,100,0,"0.351",NULL,"1060910","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1955,"AL",57,97,2,"0.37",NULL,"852039","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1956,"AL",69,85,0,"0.448",NULL,"901201","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1957,"AL",76,76,2,"0.5",NULL,"1029581","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1958,"AL",74,79,1,"0.484",NULL,"829991","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1959,"AL",74,80,1,"0.481",NULL,"891926","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1960,"AL",89,65,0,"0.578",NULL,"1187849","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1961,"AL",95,67,1,"0.586",NULL,"951089","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1962,"AL",77,85,0,"0.475",NULL,"790254","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1963,"AL",86,76,0,"0.531",NULL,"774343","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1964,"AL",97,65,1,"0.599",NULL,"1116215","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1965,"AL",94,68,0,"0.58",NULL,"781649","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1966,"AL",97,63,0,"0.606","Won WS (4-0)","1203366","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1967,"AL",76,85,0,"0.472",NULL,"955053","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1968,"AL",91,71,0,"0.562",NULL,"943977","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1969,"AL East",109,53,0,"0.673","Lost WS (4-1)","1062069","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1970,"AL East",108,54,0,"0.667","Won WS (4-1)","1057069","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1971,"AL East",101,57,0,"0.639","Lost WS (4-3)","1023037","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1972,"AL East",80,74,0,"0.519",NULL,"899950","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1973,"AL East",97,65,0,"0.599","Lost ALCS (3-2)","958667","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1974,"AL East",91,71,0,"0.562","Lost ALCS (3-1)","962572","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1975,"AL East",90,69,0,"0.566",NULL,"1002157","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1976,"AL East",88,74,0,"0.543",NULL,"1058609","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1977,"AL East",97,64,0,"0.602",NULL,"1195769","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1978,"AL East",90,71,0,"0.559",NULL,"1051724","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1979,"AL East",102,57,0,"0.642","Lost WS (4-3)","1681009","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1980,"AL East",100,62,0,"0.617",NULL,"1797438","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1981,"AL East",59,46,0,"0.562",NULL,"1024247","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1982,"AL East",94,68,1,"0.58",NULL,"1613031","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1983,"AL East",98,64,0,"0.605","Won WS (4-1)","2042071","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1984,"AL East",85,77,0,"0.525",NULL,"2045784","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1985,"AL East",83,78,0,"0.516",NULL,"2132387","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1986,"AL East",73,89,0,"0.451",NULL,"1973176","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1987,"AL East",67,95,0,"0.414",NULL,"1835692","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1988,"AL East",54,107,0,"0.335",NULL,"1660738","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1989,"AL East",87,75,0,"0.537",NULL,"2535208","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1990,"AL East",76,85,0,"0.472",NULL,"2415189","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1991,"AL East",67,95,0,"0.414",NULL,"2552753","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
"Baltimore Orioles",1992,"AL East",89,73,0,"0.549",NULL,"3567819","Baltimore Orioles","Baltimore Orioles","Oriole Park at Camden Yards","333 W. Camden Street, Baltimore, MD. 21201","Baltimore","39.285244","-76.6201"
